"name";"chromosome";"value";"description";"seq_region_start";"seq_region_end";"seq_region_strand";"biotype";"stable_id"
"aak1b";"1";"NULL";"AP2 associated kinase 1b [Source:ZFIN;Acc:ZDB-GENE-091118-25]";"5536580";"5582333";"1";"protein_coding";"ENSLOCG00000014966"
"nfu1";"1";"NULL";"NFU1 iron-sulfur cluster scaffold homolog (S. cerevisiae) [Source:ZFIN;Acc:ZDB-GENE-050417-365]";"5602004";"5604368";"1";"protein_coding";"ENSLOCG00000014968"
"gfpt1";"1";"NULL";"glutamine--fructose-6-phosphate transaminase 1 [Source:ZFIN;Acc:ZDB-GENE-070423-1]";"5607914";"5641425";"1";"protein_coding";"ENSLOCG00000014971"
"antxr1a";"1";"NULL";"ANTXR cell adhesion molecule 1a [Source:ZFIN;Acc:ZDB-GENE-110411-15]";"5664366";"5718321";"-1";"protein_coding";"ENSLOCG00000014974"
"actr1";"1";"NULL";"actin related protein 1, centractin [Source:ZFIN;Acc:ZDB-GENE-040426-2695]";"5726562";"5740637";"1";"protein_coding";"ENSLOCG00000014980"
"kctd9b";"1";"NULL";"potassium channel tetramerization domain containing 9b [Source:ZFIN;Acc:ZDB-GENE-040718-238]";"5741103";"5747912";"1";"protein_coding";"ENSLOCG00000014981"
"ENSLOCG00000014983";"1";"NULL";"gonadotropin releasing hormone 1 [Source:NCBI gene;Acc:102690373]";"5753739";"5755593";"1";"protein_coding";"ENSLOCG00000014983"
"fgfr1b";"1";"NULL";"fibroblast growth factor receptor 1b [Source:ZFIN;Acc:ZDB-GENE-060503-14]";"5758508";"5854838";"1";"protein_coding";"ENSLOCG00000014985"
"lgi3";"1";"NULL";"leucine-rich repeat LGI family, member 3 [Source:ZFIN;Acc:ZDB-GENE-060217-4]";"5874884";"5887645";"1";"protein_coding";"ENSLOCG00000014999"
"chmp7";"1";"NULL";"charged multivesicular body protein 7 [Source:ZFIN;Acc:ZDB-GENE-040426-1750]";"5892359";"5898218";"1";"protein_coding";"ENSLOCG00000015005"
"entpd4";"1";"NULL";"ectonucleoside triphosphate diphosphohydrolase 4 [Source:ZFIN;Acc:ZDB-GENE-040718-116]";"5901891";"5910532";"1";"protein_coding";"ENSLOCG00000015008"
"slc25a37";"1";"NULL";"solute carrier family 25 member 37 [Source:ZFIN;Acc:ZDB-GENE-031118-202]";"5930335";"5945866";"1";"protein_coding";"ENSLOCG00000015013"
"nkx3-1";"1";"NULL";"NK3 homeobox 1 [Source:ZFIN;Acc:ZDB-GENE-081104-238]";"5971299";"5972610";"-1";"protein_coding";"ENSLOCG00000015015"
"ENSLOCG00000015017";"1";"NULL";"NK2 homeobox 6 [Source:NCBI gene;Acc:102692528]";"5989460";"5991873";"-1";"protein_coding";"ENSLOCG00000015017"
"stc1l";"1";"NULL";"stanniocalcin 1, like [Source:ZFIN;Acc:ZDB-GENE-040426-1521]";"6015111";"6026404";"-1";"protein_coding";"ENSLOCG00000015019"
"ido1";"1";"NULL";"indoleamine 2,3-dioxygenase 1 [Source:ZFIN;Acc:ZDB-GENE-080228-2]";"6098047";"6112848";"-1";"protein_coding";"ENSLOCG00000015024"
"nkx6.3";"1";"NULL";"NK6 homeobox 3 [Source:ZFIN;Acc:ZDB-GENE-070810-7]";"6115019";"6120347";"-1";"protein_coding";"ENSLOCG00000015030"
"inpp5l";"1";"NULL";"inositol polyphosphate-5-phosphatase L [Source:ZFIN;Acc:ZDB-GENE-051127-29]";"6129761";"6158749";"-1";"protein_coding";"ENSLOCG00000015035"
"gpat4";"1";"NULL";"glycerol-3-phosphate acyltransferase 4 [Source:ZFIN;Acc:ZDB-GENE-060421-5102]";"6164642";"6186119";"-1";"protein_coding";"ENSLOCG00000015042"
"march5l";"1";"NULL";"membrane-associated ring finger (C3HC4) 5, like [Source:ZFIN;Acc:ZDB-GENE-030131-4792]";"6192122";"6199401";"1";"protein_coding";"ENSLOCG00000015049"
"npy8br";"1";"NULL";"neuropeptide Y receptor Y8b [Source:ZFIN;Acc:ZDB-GENE-980526-208]";"6217092";"6218207";"-1";"protein_coding";"ENSLOCG00000017980"
"ENSLOCG00000015054";"1";"NULL";"cytochrome c oxidase subunit 5B, mitochondrial [Source:NCBI gene;Acc:102691583]";"6261377";"6266981";"1";"protein_coding";"ENSLOCG00000015054"
"ENSLOCG00000015055";"1";"NULL";"AT-rich interactive domain-containing protein 5A-like [Source:NCBI gene;Acc:102693337]";"6270612";"6294256";"-1";"protein_coding";"ENSLOCG00000015055"
"dbnlb";"1";"NULL";"drebrin-like b [Source:ZFIN;Acc:ZDB-GENE-050522-293]";"6321110";"6342531";"-1";"protein_coding";"ENSLOCG00000015057"
"ube2d4";"1";"NULL";"ubiquitin-conjugating enzyme E2D 4 (putative) [Source:ZFIN;Acc:ZDB-GENE-070424-86]";"6344419";"6361161";"-1";"protein_coding";"ENSLOCG00000015062"
"tcf7l1b";"1";"NULL";"transcription factor 7 like 1b [Source:ZFIN;Acc:ZDB-GENE-991110-10]";"6373939";"6437122";"-1";"protein_coding";"ENSLOCG00000015067"
"ENSLOCG00000015074";"1";"NULL";"trans-Golgi network integral membrane protein 2-like [Source:NCBI gene;Acc:102693735]";"6481141";"6486534";"1";"protein_coding";"ENSLOCG00000015074"
"ENSLOCG00000015075";"1";"NULL";"caspase-7-like [Source:NCBI gene;Acc:102693931]";"6493231";"6497139";"-1";"protein_coding";"ENSLOCG00000015075"
"dusp11";"1";"NULL";"dual specificity phosphatase 11 (RNA/RNP complex 1-interacting) [Source:ZFIN;Acc:ZDB-GENE-050417-226]";"6498608";"6506990";"1";"protein_coding";"ENSLOCG00000015078"
"stambpa";"1";"NULL";"STAM binding protein a [Source:ZFIN;Acc:ZDB-GENE-040426-1551]";"6508098";"6516367";"1";"protein_coding";"ENSLOCG00000015080"
"letm2";"1";"NULL";"leucine zipper-EF-hand containing transmembrane protein 2 [Source:ZFIN;Acc:ZDB-GENE-090521-4]";"6521291";"6532528";"-1";"protein_coding";"ENSLOCG00000015084"
"nsd3";"1";"NULL";"nuclear receptor binding SET domain protein 3 [Source:ZFIN;Acc:ZDB-GENE-050324-2]";"6533757";"6569570";"1";"protein_coding";"ENSLOCG00000015087"
"ddhd2";"1";"NULL";"DDHD domain containing 2 [Source:ZFIN;Acc:ZDB-GENE-080519-4]";"6591182";"6615181";"1";"protein_coding";"ENSLOCG00000015094"
"tacc1";"1";"NULL";"transforming, acidic coiled-coil containing protein 1 [Source:ZFIN;Acc:ZDB-GENE-090521-5]";"6630513";"6681244";"1";"protein_coding";"ENSLOCG00000015098"
"si:ch211-204d2.4";"1";"NULL";"si:ch211-204d2.4 [Source:ZFIN;Acc:ZDB-GENE-081105-163]";"6699359";"6738925";"1";"protein_coding";"ENSLOCG00000015100"
"tm2d2";"1";"NULL";"TM2 domain containing 2 [Source:ZFIN;Acc:ZDB-GENE-040718-387]";"6739508";"6743363";"1";"protein_coding";"ENSLOCG00000015103"
"htra4";"1";"NULL";"HtrA serine peptidase 4 [Source:ZFIN;Acc:ZDB-GENE-131120-192]";"6747424";"6765052";"-1";"protein_coding";"ENSLOCG00000015104"
"unc5db";"1";"NULL";"unc-5 netrin receptor Db [Source:ZFIN;Acc:ZDB-GENE-060531-162]";"7168126";"7403541";"1";"protein_coding";"ENSLOCG00000015107"
"SLC18A1";"1";"NULL";"solute carrier family 18 member A1 [Source:HGNC Symbol;Acc:HGNC:10934]";"7414747";"7434698";"1";"protein_coding";"ENSLOCG00000015125"
"tti2";"1";"NULL";"TELO2 interacting protein 2 [Source:ZFIN;Acc:ZDB-GENE-110411-25]";"7440934";"7450530";"1";"protein_coding";"ENSLOCG00000015132"
"mak16";"1";"NULL";"MAK16 homolog (S. cerevisiae) [Source:ZFIN;Acc:ZDB-GENE-020419-35]";"7445018";"7454334";"-1";"protein_coding";"ENSLOCG00000015135"
"RNF122";"1";"NULL";"ring finger protein 122 [Source:HGNC Symbol;Acc:HGNC:21147]";"7461246";"7494367";"-1";"protein_coding";"ENSLOCG00000015139"
"ENSLOCG00000015140";"1";"NULL";"gamma-glutamyl hydrolase-like [Source:NCBI gene;Acc:102696303]";"7495862";"7507672";"-1";"protein_coding";"ENSLOCG00000015140"
"DUSP26";"1";"NULL";"dual specificity phosphatase 26 [Source:HGNC Symbol;Acc:HGNC:28161]";"7514231";"7517766";"-1";"protein_coding";"ENSLOCG00000015143"
"bag4";"1";"NULL";"BCL2 associated athanogene 4 [Source:ZFIN;Acc:ZDB-GENE-030131-5484]";"7518682";"7526260";"-1";"protein_coding";"ENSLOCG00000015148"
"lsm1";"1";"NULL";"LSM1, U6 small nuclear RNA associated [Source:ZFIN;Acc:ZDB-GENE-040801-68]";"7527388";"7529626";"1";"protein_coding";"ENSLOCG00000015149"
"grk5l";"1";"NULL";"G protein-coupled receptor kinase 5 like [Source:ZFIN;Acc:ZDB-GENE-081105-95]";"7534040";"7587888";"1";"protein_coding";"ENSLOCG00000015151"
"star";"1";"NULL";"steroidogenic acute regulatory protein [Source:ZFIN;Acc:ZDB-GENE-001120-3]";"7591377";"7597215";"1";"protein_coding";"ENSLOCG00000015158"
"ash2l";"1";"NULL";"ash2 like, histone lysine methyltransferase complex subunit [Source:ZFIN;Acc:ZDB-GENE-030131-494]";"7598277";"7614800";"-1";"protein_coding";"ENSLOCG00000015161"
"elmod3";"1";"NULL";"ELMO/CED-12 domain containing 3 [Source:ZFIN;Acc:ZDB-GENE-091204-471]";"7617315";"7624056";"1";"protein_coding";"ENSLOCG00000015165"
"si:ch1073-459j12.1";"1";"NULL";"si:ch1073-459j12.1 [Source:ZFIN;Acc:ZDB-GENE-030131-8546]";"7663337";"7680934";"1";"protein_coding";"ENSLOCG00000015167"
"pold2";"1";"NULL";"polymerase (DNA directed), delta 2, regulatory subunit [Source:ZFIN;Acc:ZDB-GENE-030616-157]";"7682839";"7690055";"-1";"protein_coding";"ENSLOCG00000015171"
"myl7";"1";"NULL";"myosin, light chain 7, regulatory [Source:ZFIN;Acc:ZDB-GENE-991019-3]";"7691578";"7696193";"-1";"protein_coding";"ENSLOCG00000015174"
"gck";"1";"NULL";"glucokinase (hexokinase 4) [Source:ZFIN;Acc:ZDB-GENE-060825-204]";"7697488";"7706573";"-1";"protein_coding";"ENSLOCG00000015175"
"ykt6";"1";"NULL";"YKT6 v-SNARE homolog (S. cerevisiae) [Source:ZFIN;Acc:ZDB-GENE-040426-733]";"7719315";"7729381";"1";"protein_coding";"ENSLOCG00000015179"
"NPC1L1";"1";"NULL";"NPC1 like intracellular cholesterol transporter 1 [Source:HGNC Symbol;Acc:HGNC:7898]";"7752158";"7768433";"-1";"protein_coding";"ENSLOCG00000015181"
"ddx56";"1";"NULL";"DEAD (Asp-Glu-Ala-Asp) box helicase 56 [Source:ZFIN;Acc:ZDB-GENE-040825-3]";"7779374";"7792001";"-1";"protein_coding";"ENSLOCG00000015185"
"tmed4";"1";"NULL";"transmembrane p24 trafficking protein 4 [Source:ZFIN;Acc:ZDB-GENE-040625-140]";"7792513";"7804427";"-1";"protein_coding";"ENSLOCG00000015187"
"NT5DC4";"1";"NULL";"5'-nucleotidase domain containing 4 [Source:HGNC Symbol;Acc:HGNC:27678]";"7805799";"7834457";"-1";"protein_coding";"ENSLOCG00000015189"
"slc20a1b";"1";"NULL";"solute carrier family 20 member 1b [Source:ZFIN;Acc:ZDB-GENE-030131-260]";"7874780";"7885349";"1";"protein_coding";"ENSLOCG00000015194"
"snrnp200";"1";"NULL";"small nuclear ribonucleoprotein 200 (U5) [Source:ZFIN;Acc:ZDB-GENE-081105-64]";"7910075";"7936762";"1";"protein_coding";"ENSLOCG00000015198"
"ciao1";"1";"NULL";"cytosolic iron-sulfur assembly component 1 [Source:ZFIN;Acc:ZDB-GENE-040426-839]";"7937263";"7942595";"-1";"protein_coding";"ENSLOCG00000015205"
"tmem127";"1";"NULL";"transmembrane protein 127 [Source:ZFIN;Acc:ZDB-GENE-050522-97]";"7943758";"7949973";"1";"protein_coding";"ENSLOCG00000015207"
"stard7";"1";"NULL";"StAR-related lipid transfer (START) domain containing 7 [Source:ZFIN;Acc:ZDB-GENE-030131-2310]";"7951683";"7962574";"1";"protein_coding";"ENSLOCG00000015208"
"ggcx";"1";"NULL";"gamma-glutamyl carboxylase [Source:ZFIN;Acc:ZDB-GENE-030826-27]";"7977270";"7995068";"1";"protein_coding";"ENSLOCG00000015209"
"mat2ab";"1";"NULL";"methionine adenosyltransferase II, alpha b [Source:ZFIN;Acc:ZDB-GENE-050327-6]";"8012922";"8022970";"1";"protein_coding";"ENSLOCG00000015213"
"usp39";"1";"NULL";"ubiquitin specific peptidase 39 [Source:ZFIN;Acc:ZDB-GENE-030131-966]";"8040565";"8051589";"1";"protein_coding";"ENSLOCG00000015215"
"ENSLOCG00000015217";"1";"NULL";"surfactant protein B [Source:NCBI gene;Acc:102682749]";"8051721";"8062920";"-1";"protein_coding";"ENSLOCG00000015217"
"ENSLOCG00000015220";"1";"NULL";"eosinophil peroxidase-like [Source:NCBI gene;Acc:102682954]";"8083187";"8092496";"1";"protein_coding";"ENSLOCG00000015220"
"ebf2";"1";"NULL";"EBF transcription factor 2 [Source:ZFIN;Acc:ZDB-GENE-990715-11]";"8104946";"8165909";"1";"protein_coding";"ENSLOCG00000015225"
"ank1b";"1";"NULL";"ankyrin 1, erythrocytic b [Source:ZFIN;Acc:ZDB-GENE-091113-6]";"8274572";"8344554";"1";"protein_coding";"ENSLOCG00000015227"
"CNNM3";"1";"NULL";"cyclin and CBS domain divalent metal cation transport mediator 3 [Source:HGNC Symbol;Acc:HGNC:104]";"8347783";"8360484";"-1";"protein_coding";"ENSLOCG00000015245"
"cnnm4b";"1";"NULL";"cyclin and CBS domain divalent metal cation transport mediator 4b [Source:ZFIN;Acc:ZDB-GENE-070705-181]";"8372981";"8402584";"-1";"protein_coding";"ENSLOCG00000015250"
"lman2la";"1";"NULL";"lectin, mannose-binding 2-like a [Source:ZFIN;Acc:ZDB-GENE-040715-4]";"8405458";"8417297";"1";"protein_coding";"ENSLOCG00000015252"
"wbp1";"1";"NULL";"WW domain binding protein 1 [Source:ZFIN;Acc:ZDB-GENE-040426-1830]";"8428747";"8432793";"-1";"protein_coding";"ENSLOCG00000015254"
"ENSLOCG00000015256";"1";"NULL";"ADP-ribosylation factor-like protein 3 [Source:NCBI gene;Acc:102683980]";"8433599";"8440115";"1";"protein_coding";"ENSLOCG00000015256"
"pax8";"1";"NULL";"paired box 8 [Source:ZFIN;Acc:ZDB-GENE-001030-3]";"8470727";"8485713";"1";"protein_coding";"ENSLOCG00000015261"
"ENSLOCG00000015264";"1";"NULL";"PH and SEC7 domain-containing protein 1-like [Source:NCBI gene;Acc:102684380]";"8497905";"8521120";"-1";"protein_coding";"ENSLOCG00000015264"
"ENSLOCG00000015267";"1";"NULL";"cytoskeleton-associated protein 2-like [Source:NCBI gene;Acc:102684580]";"8568841";"8587184";"1";"protein_coding";"ENSLOCG00000015267"
"ENSLOCG00000015271";"1";"NULL";"NULL";"8588910";"8589593";"1";"protein_coding";"ENSLOCG00000015271"
"purbb";"1";"NULL";"purine-rich element binding protein Bb [Source:ZFIN;Acc:ZDB-GENE-040426-1478]";"8627697";"8634776";"-1";"protein_coding";"ENSLOCG00000015273"
"h2afva";"1";"NULL";"H2A histone family, member Va [Source:ZFIN;Acc:ZDB-GENE-020717-1]";"8638493";"8643183";"1";"protein_coding";"ENSLOCG00000015274"
"polm";"1";"NULL";"polymerase (DNA directed), mu [Source:ZFIN;Acc:ZDB-GENE-040426-911]";"8647786";"8707373";"-1";"protein_coding";"ENSLOCG00000015276"
"gnsb";"1";"NULL";"glucosamine (N-acetyl)-6-sulfatase (Sanfilippo disease IIID), b [Source:ZFIN;Acc:ZDB-GENE-030131-5846]";"8708885";"8721677";"1";"protein_coding";"ENSLOCG00000015279"
"zmiz2";"1";"NULL";"zinc finger, MIZ-type containing 2 [Source:ZFIN;Acc:ZDB-GENE-090313-285]";"8752478";"8773322";"-1";"protein_coding";"ENSLOCG00000015282"
"pargl";"1";"NULL";"poly (ADP-ribose) glycohydrolase, like [Source:ZFIN;Acc:ZDB-GENE-090313-286]";"8807649";"8820741";"1";"protein_coding";"ENSLOCG00000015289"
"OGDH";"1";"NULL";"oxoglutarate dehydrogenase [Source:HGNC Symbol;Acc:HGNC:8124]";"8825302";"8867465";"-1";"protein_coding";"ENSLOCG00000015292"
"camk2b2";"1";"NULL";"calcium/calmodulin-dependent protein kinase (CaM kinase) II beta 2 [Source:ZFIN;Acc:ZDB-GENE-090312-34]";"8886090";"8951627";"-1";"protein_coding";"ENSLOCG00000015299"
"nudcd3";"1";"NULL";"NudC domain containing 3 [Source:ZFIN;Acc:ZDB-GENE-040426-2255]";"8956355";"8965304";"-1";"protein_coding";"ENSLOCG00000015304"
"mrps24";"1";"NULL";"mitochondrial ribosomal protein S24 [Source:ZFIN;Acc:ZDB-GENE-050522-393]";"8965534";"8973822";"1";"protein_coding";"ENSLOCG00000015305"
"ENSLOCG00000015308";"1";"NULL";"NULL";"8967492";"8977383";"-1";"protein_coding";"ENSLOCG00000015308"
"ENSLOCG00000015311";"1";"NULL";"pituitary homeobox 3-like [Source:NCBI gene;Acc:102686592]";"8983174";"8984929";"-1";"protein_coding";"ENSLOCG00000015311"
"hk2";"1";"NULL";"hexokinase 2 [Source:ZFIN;Acc:ZDB-GENE-040426-2017]";"9004906";"9031196";"-1";"protein_coding";"ENSLOCG00000015312"
"figla";"1";"NULL";"folliculogenesis specific bHLH transcription factor [Source:ZFIN;Acc:ZDB-GENE-031121-1]";"9049951";"9050904";"1";"protein_coding";"ENSLOCG00000015315"
"add2";"1";"NULL";"adducin 2 (beta) [Source:ZFIN;Acc:ZDB-GENE-080718-4]";"9053928";"9078996";"1";"protein_coding";"ENSLOCG00000015316"
"snrnp27";"1";"NULL";"small nuclear ribonucleoprotein 27 (U4/U6.U5) [Source:ZFIN;Acc:ZDB-GENE-040718-457]";"9081154";"9089734";"1";"protein_coding";"ENSLOCG00000015319"
"mxd1";"1";"NULL";"MAX dimerization protein 1 [Source:ZFIN;Acc:ZDB-GENE-060526-246]";"9092068";"9112921";"1";"protein_coding";"ENSLOCG00000015320"
"zgc:65851";"1";"NULL";"zgc:65851 [Source:ZFIN;Acc:ZDB-GENE-030131-9669]";"9131781";"9143332";"1";"protein_coding";"ENSLOCG00000015323"
"tia1l";"1";"NULL";"cytotoxic granule-associated RNA binding protein 1, like [Source:ZFIN;Acc:ZDB-GENE-030131-2167]";"9152662";"9167324";"1";"protein_coding";"ENSLOCG00000015324"
"si:ch211-127d4.3";"1";"NULL";"si:ch211-127d4.3 [Source:ZFIN;Acc:ZDB-GENE-060526-22]";"9167619";"9178104";"1";"protein_coding";"ENSLOCG00000015328"
"ENSLOCG00000015332";"1";"NULL";"calcium-activated potassium channel subunit alpha-1-like [Source:NCBI gene;Acc:102687607]";"9178896";"9200438";"1";"protein_coding";"ENSLOCG00000015332"
"znf703";"1";"NULL";"zinc finger protein 703 [Source:ZFIN;Acc:ZDB-GENE-010717-1]";"9353131";"9359421";"1";"protein_coding";"ENSLOCG00000015339"
"ch25hl3";"1";"NULL";"cholesterol 25-hydroxylase like 3 [Source:ZFIN;Acc:ZDB-GENE-180119-1]";"9379401";"9394534";"1";"protein_coding";"ENSLOCG00000015341"
"bmp10";"1";"NULL";"bone morphogenetic protein 10 [Source:ZFIN;Acc:ZDB-GENE-060526-211]";"9419729";"9427006";"-1";"protein_coding";"ENSLOCG00000015342"
"arhgap25";"1";"NULL";"Rho GTPase activating protein 25 [Source:ZFIN;Acc:ZDB-GENE-060526-210]";"9431365";"9447109";"-1";"protein_coding";"ENSLOCG00000015343"
"cds2";"1";"NULL";"CDP-diacylglycerol synthase (phosphatidate cytidylyltransferase) 2 [Source:ZFIN;Acc:ZDB-GENE-030717-4]";"9449544";"9470460";"-1";"protein_coding";"ENSLOCG00000015345"
"ENSLOCG00000015351";"1";"NULL";"prominin 2 [Source:NCBI gene;Acc:107077348]";"9472180";"9498800";"-1";"protein_coding";"ENSLOCG00000015351"
"tmem150aa";"1";"NULL";"transmembrane protein 150Aa [Source:ZFIN;Acc:ZDB-GENE-060825-321]";"9503222";"9517820";"1";"protein_coding";"ENSLOCG00000015355"
"rnf181";"1";"NULL";"ring finger protein 181 [Source:ZFIN;Acc:ZDB-GENE-040426-1024]";"9527158";"9532629";"-1";"protein_coding";"ENSLOCG00000015359"
"vamp5";"1";"NULL";"vesicle-associated membrane protein 5 [Source:ZFIN;Acc:ZDB-GENE-030131-4209]";"9536551";"9537865";"-1";"protein_coding";"ENSLOCG00000015361"
"ncaph";"1";"NULL";"non-SMC condensin I complex, subunit H [Source:ZFIN;Acc:ZDB-GENE-070112-652]";"9542302";"9577560";"-1";"protein_coding";"ENSLOCG00000015362"
"tacr1a";"1";"NULL";"tachykinin receptor 1a [Source:ZFIN;Acc:ZDB-GENE-060526-185]";"9620012";"9640665";"-1";"protein_coding";"ENSLOCG00000015367"
"zgc:110329";"1";"NULL";"zgc:110329 [Source:ZFIN;Acc:ZDB-GENE-050417-334]";"9671102";"9739309";"1";"protein_coding";"ENSLOCG00000015369"
"si:ch211-48m9.1";"1";"NULL";"si:ch211-48m9.1 [Source:ZFIN;Acc:ZDB-GENE-060531-64]";"9754449";"9801005";"1";"protein_coding";"ENSLOCG00000015371"
"mthfd2";"1";"NULL";"methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 2, methenyltetrahydrofolate cyclohydrolase [Source:ZFIN;Acc:ZDB-GENE-040704-20]";"9805122";"9811178";"-1";"protein_coding";"ENSLOCG00000015377"
"ENSLOCG00000015380";"1";"NULL";"MOB kinase activator 1A [Source:NCBI gene;Acc:102682953]";"9814629";"9828634";"1";"protein_coding";"ENSLOCG00000015380"
"fam160b2";"1";"NULL";"family with sequence similarity 160 member B2 [Source:ZFIN;Acc:ZDB-GENE-061110-76]";"9831126";"9844938";"1";"protein_coding";"ENSLOCG00000015384"
"nudt18";"1";"NULL";"nudix (nucleoside diphosphate linked moiety X)-type motif 18 [Source:ZFIN;Acc:ZDB-GENE-050417-388]";"9847018";"9851233";"-1";"protein_coding";"ENSLOCG00000015389"
"adam9";"1";"NULL";"ADAM metallopeptidase domain 9 [Source:ZFIN;Acc:ZDB-GENE-040912-127]";"9852457";"9909693";"1";"protein_coding";"ENSLOCG00000015391"
"atad1a";"1";"NULL";"ATPase family AAA domain containing 1a [Source:ZFIN;Acc:ZDB-GENE-030616-593]";"9933149";"9944507";"1";"protein_coding";"ENSLOCG00000015404"
"htr7b";"1";"NULL";"5-hydroxytryptamine (serotonin) receptor 7b [Source:ZFIN;Acc:ZDB-GENE-091118-105]";"9992010";"10021420";"-1";"protein_coding";"ENSLOCG00000015406"
"piwil2";"1";"NULL";"piwi-like RNA-mediated gene silencing 2 [Source:ZFIN;Acc:ZDB-GENE-060526-345]";"10039555";"10066828";"1";"protein_coding";"ENSLOCG00000015407"
"slc39a14";"1";"NULL";"solute carrier family 39 member 14 [Source:ZFIN;Acc:ZDB-GENE-060315-2]";"10071118";"10095943";"1";"protein_coding";"ENSLOCG00000015416"
"ppp3ccb";"1";"NULL";"protein phosphatase 3, catalytic subunit, gamma isozyme, b [Source:ZFIN;Acc:ZDB-GENE-070112-1102]";"10107178";"10181304";"1";"protein_coding";"ENSLOCG00000015419"
"adam28";"1";"NULL";"ADAM metallopeptidase domain 28 [Source:ZFIN;Acc:ZDB-GENE-060929-532]";"10189624";"10219218";"-1";"protein_coding";"ENSLOCG00000015424"
"ENSLOCG00000015430";"1";"NULL";"zinc metalloproteinase/disintegrin-like HR1a [Source:NCBI gene;Acc:102691850]";"10222590";"10247967";"-1";"protein_coding";"ENSLOCG00000015430"
"tcima";"1";"NULL";"transcriptional and immune response regulator a [Source:ZFIN;Acc:ZDB-GENE-050320-36]";"10275335";"10275673";"1";"protein_coding";"ENSLOCG00000017981"
"zmat4b";"1";"NULL";"zinc finger, matrin-type 4b [Source:ZFIN;Acc:ZDB-GENE-091118-68]";"10387722";"10506857";"-1";"protein_coding";"ENSLOCG00000015435"
"ENSLOCG00000017982";"1";"NULL";"NULL";"10533834";"10534463";"-1";"protein_coding";"ENSLOCG00000017982"
"ENSLOCG00000015436";"1";"NULL";"NULL";"10534478";"10535725";"-1";"protein_coding";"ENSLOCG00000015436"
"sfrp1a";"1";"NULL";"secreted frizzled-related protein 1a [Source:ZFIN;Acc:ZDB-GENE-040310-5]";"10601457";"10642059";"-1";"protein_coding";"ENSLOCG00000015437"
"GOLGA7";"1";"NULL";"golgin A7 [Source:HGNC Symbol;Acc:HGNC:24876]";"10696522";"10714638";"1";"protein_coding";"ENSLOCG00000015441"
"r3hcc1";"1";"NULL";"R3H domain and coiled-coil containing 1 [Source:ZFIN;Acc:ZDB-GENE-091204-146]";"10727808";"10737319";"1";"protein_coding";"ENSLOCG00000015442"
"loxl2b";"1";"NULL";"lysyl oxidase-like 2b [Source:ZFIN;Acc:ZDB-GENE-050208-29]";"10739930";"10804364";"-1";"protein_coding";"ENSLOCG00000015445"
"drd7";"1";"NULL";"dopamine receptor D7 [Source:ZFIN;Acc:ZDB-GENE-060526-372]";"10807281";"10808594";"1";"protein_coding";"ENSLOCG00000017983"
"cyb561a3b";"1";"NULL";"cytochrome b561 family, member A3b [Source:ZFIN;Acc:ZDB-GENE-091204-222]";"10816133";"10823002";"-1";"protein_coding";"ENSLOCG00000015453"
"ENSLOCG00000015455";"1";"NULL";"uncharacterized LOC107077108 [Source:NCBI gene;Acc:107077108]";"10834666";"10847028";"1";"protein_coding";"ENSLOCG00000015455"
"ENSLOCG00000015457";"1";"NULL";"NULL";"10858325";"10864061";"1";"protein_coding";"ENSLOCG00000015457"
"qrfpr4";"1";"NULL";"pyroglutamylated RFamide peptide receptor 4 [Source:ZFIN;Acc:ZDB-GENE-091204-354]";"10874067";"10883531";"1";"protein_coding";"ENSLOCG00000015458"
"tnfrsfa";"1";"NULL";"tumor necrosis factor receptor superfamily, member a [Source:ZFIN;Acc:ZDB-GENE-010802-1]";"10887946";"10898908";"-1";"protein_coding";"ENSLOCG00000015460"
