"name";"chromosome";"value";"description";"seq_region_start";"seq_region_end";"seq_region_strand";"biotype";"stable_id"
"MFN2";"1";"MFN2";"mitofusin 2 [Source:HGNC Symbol;Acc:HGNC:16877]";"11980181";"12013514";"1";"protein_coding";"ENSG00000116688"
"MIIP";"1";"MIIP";"migration and invasion inhibitory protein [Source:HGNC Symbol;Acc:HGNC:25715]";"12019466";"12032045";"1";"protein_coding";"ENSG00000116691"
"TNFRSF8";"1";"TNFRSF8";"TNF receptor superfamily member 8 [Source:HGNC Symbol;Acc:HGNC:11923]";"12063303";"12144207";"1";"protein_coding";"ENSG00000120949"
"TNFRSF1B";"1";"TNFRSF1B";"TNF receptor superfamily member 1B [Source:HGNC Symbol;Acc:HGNC:11917]";"12166991";"12209228";"1";"protein_coding";"ENSG00000028137"
"VPS13D";"1";"VPS13D";"vacuolar protein sorting 13 homolog D [Source:HGNC Symbol;Acc:HGNC:23595]";"12230030";"12512047";"1";"protein_coding";"ENSG00000048707"
"DHRS3";"1";"DHRS3";"dehydrogenase/reductase 3 [Source:HGNC Symbol;Acc:HGNC:17693]";"12567910";"12618210";"-1";"protein_coding";"ENSG00000162496"
"AADACL4";"1";"AADACL4";"arylacetamide deacetylase like 4 [Source:HGNC Symbol;Acc:HGNC:32038]";"12644547";"12667086";"1";"protein_coding";"ENSG00000204518"
"AADACL3";"1";"AADACL3";"arylacetamide deacetylase like 3 [Source:HGNC Symbol;Acc:HGNC:32037]";"12716110";"12728760";"1";"protein_coding";"ENSG00000188984"
"C1orf158";"1";"C1orf158";"chromosome 1 open reading frame 158 [Source:HGNC Symbol;Acc:HGNC:28567]";"12746200";"12763699";"1";"protein_coding";"ENSG00000157330"
"PRAMEF12";"1";"PRAMEF12";"PRAME family member 12 [Source:HGNC Symbol;Acc:HGNC:22125]";"12774841";"12777906";"1";"protein_coding";"ENSG00000116726"
"PRAMEF1";"1";"PRAMEF1";"PRAME family member 1 [Source:HGNC Symbol;Acc:HGNC:28840]";"12791397";"12796628";"1";"protein_coding";"ENSG00000116721"
"PRAMEF11";"1";"PRAMEF11";"PRAME family member 11 [Source:HGNC Symbol;Acc:HGNC:14086]";"12824605";"12831410";"-1";"protein_coding";"ENSG00000239810"
"HNRNPCL1";"1";"HNRNPCL1";"heterogeneous nuclear ribonucleoprotein C like 1 [Source:HGNC Symbol;Acc:HGNC:29295]";"12847408";"12848725";"-1";"protein_coding";"ENSG00000179172"
"PRAMEF2";"1";"PRAMEF2";"PRAME family member 2 [Source:HGNC Symbol;Acc:HGNC:28841]";"12857086";"12861909";"1";"protein_coding";"ENSG00000120952"
"PRAMEF4";"1";"PRAMEF4";"PRAME family member 4 [Source:HGNC Symbol;Acc:HGNC:31971]";"12879212";"12886201";"-1";"protein_coding";"ENSG00000243073"
"PRAMEF10";"1";"PRAMEF10";"PRAME family member 10 [Source:HGNC Symbol;Acc:HGNC:27997]";"12892896";"12898270";"-1";"protein_coding";"ENSG00000187545"
"PRAMEF7";"1";"PRAMEF7";"PRAME family member 7 [Source:HGNC Symbol;Acc:HGNC:28415]";"12916610";"12920482";"1";"protein_coding";"ENSG00000204510"
"PRAMEF6";"1";"PRAMEF6";"PRAME family member 6 [Source:HGNC Symbol;Acc:HGNC:30583]";"12938472";"12947580";"-1";"protein_coding";"ENSG00000232423"
"PRAMEF27";"1";"PRAMEF27";"PRAME family member 27 [Source:HGNC Symbol;Acc:HGNC:51234]";"13049476";"13056491";"-1";"protein_coding";"ENSG00000274764"
"HNRNPCL3";"1";"HNRNPCL3";"heterogeneous nuclear ribonucleoprotein C like 3 [Source:HGNC Symbol;Acc:HGNC:51235]";"13060869";"13062229";"1";"protein_coding";"ENSG00000277058"
"PRAMEF25";"1";"PRAMEF25";"PRAME family member 25 [Source:HGNC Symbol;Acc:HGNC:49179]";"13068677";"13077884";"1";"protein_coding";"ENSG00000229571"
"HNRNPCL2";"1";"HNRNPCL2";"heterogeneous nuclear ribonucleoprotein C like 2 [Source:HGNC Symbol;Acc:HGNC:48813]";"13115488";"13116854";"-1";"protein_coding";"ENSG00000275774"
"PRAMEF26";"1";"PRAMEF26";"PRAME family member 26 [Source:HGNC Symbol;Acc:HGNC:49178]";"13148905";"13155961";"-1";"protein_coding";"ENSG00000280267"
"HNRNPCL4";"1";"HNRNPCL4";"heterogeneous nuclear ribonucleoprotein C like 4 [Source:HGNC Symbol;Acc:HGNC:51333]";"13164586";"13165467";"-1";"protein_coding";"ENSG00000179412"
"PRAMEF9";"1";"PRAMEF9";"PRAME family member 9 [Source:HGNC Symbol;Acc:HGNC:27996]";"13172455";"13179464";"1";"protein_coding";"ENSG00000204505"
"PRAMEF13";"1";"PRAMEF13";"PRAME family member 13 [Source:HGNC Symbol;Acc:HGNC:13262]";"13196188";"13201409";"-1";"protein_coding";"ENSG00000279169"
"PRAMEF18";"1";"PRAMEF18";"PRAME family member 18 [Source:HGNC Symbol;Acc:HGNC:30693]";"13222705";"13226106";"-1";"protein_coding";"ENSG00000279804"
"PRAMEF5";"1";"PRAMEF5";"PRAME family member 5 [Source:HGNC Symbol;Acc:HGNC:27995]";"13254212";"13263314";"1";"protein_coding";"ENSG00000270601"
"PRAMEF8";"1";"PRAMEF8";"PRAME family member 8 [Source:HGNC Symbol;Acc:HGNC:24074]";"13281035";"13285174";"-1";"protein_coding";"ENSG00000182330"
"PRAMEF33";"1";"RP11-219C24.6";"PRAME family member 33 [Source:HGNC Symbol;Acc:HGNC:49193]";"13303539";"13308907";"1";"protein_coding";"ENSG00000237700"
"PRAMEF15";"1";"PRAMEF15";"PRAME family member 15 [Source:HGNC Symbol;Acc:HGNC:26764]";"13315581";"13322598";"1";"protein_coding";"ENSG00000204501"
"PRAMEF14";"1";"PRAMEF14";"PRAME family member 14 [Source:HGNC Symbol;Acc:HGNC:13576]";"13341892";"13347134";"-1";"protein_coding";"ENSG00000204481"
"PRAMEF19";"1";"PRAMEF19";"PRAME family member 19 [Source:HGNC Symbol;Acc:HGNC:24908]";"13369067";"13371900";"-1";"protein_coding";"ENSG00000204480"
"PRAMEF17";"1";"PRAMEF17";"PRAME family member 17 [Source:HGNC Symbol;Acc:HGNC:29485]";"13389632";"13392629";"1";"protein_coding";"ENSG00000204479"
"PRAMEF20";"1";"PRAMEF20";"PRAME family member 20 [Source:HGNC Symbol;Acc:HGNC:25224]";"13410450";"13421328";"1";"protein_coding";"ENSG00000204478"
"LRRC38";"1";"LRRC38";"leucine rich repeat containing 38 [Source:HGNC Symbol;Acc:HGNC:27005]";"13474973";"13514003";"-1";"protein_coding";"ENSG00000162494"
"PDPN";"1";"PDPN";"podoplanin [Source:HGNC Symbol;Acc:HGNC:29602]";"13583465";"13617957";"1";"protein_coding";"ENSG00000162493"
"PRDM2";"1";"PRDM2";"PR/SET domain 2 [Source:HGNC Symbol;Acc:HGNC:9347]";"13700198";"13825079";"1";"protein_coding";"ENSG00000116731"
"KAZN";"1";"KAZN";"kazrin, periplakin interacting protein [Source:HGNC Symbol;Acc:HGNC:29173]";"13892792";"15118043";"1";"protein_coding";"ENSG00000189337"
"TMEM51";"1";"TMEM51";"transmembrane protein 51 [Source:HGNC Symbol;Acc:HGNC:25488]";"15152532";"15220478";"1";"protein_coding";"ENSG00000171729"
"FHAD1";"1";"FHAD1";"forkhead associated phosphopeptide binding domain 1 [Source:HGNC Symbol;Acc:HGNC:29408]";"15247272";"15400283";"1";"protein_coding";"ENSG00000142621"
"EFHD2";"1";"EFHD2";"EF-hand domain family member D2 [Source:HGNC Symbol;Acc:HGNC:28670]";"15409888";"15430339";"1";"protein_coding";"ENSG00000142634"
"CTRC";"1";"CTRC";"chymotrypsin C [Source:HGNC Symbol;Acc:HGNC:2523]";"15438442";"15449242";"1";"protein_coding";"ENSG00000162438"
"CELA2A";"1";"CELA2A";"chymotrypsin like elastase 2A [Source:HGNC Symbol;Acc:HGNC:24609]";"15456728";"15472091";"1";"protein_coding";"ENSG00000142615"
"CELA2B";"1";"CELA2B";"chymotrypsin like elastase 2B [Source:HGNC Symbol;Acc:HGNC:29995]";"15465909";"15491395";"1";"protein_coding";"ENSG00000215704"
"CASP9";"1";"CASP9";"caspase 9 [Source:HGNC Symbol;Acc:HGNC:1511]";"15490832";"15526534";"-1";"protein_coding";"ENSG00000132906"
"DNAJC16";"1";"DNAJC16";"DnaJ heat shock protein family (Hsp40) member C16 [Source:HGNC Symbol;Acc:HGNC:29157]";"15526813";"15592379";"1";"protein_coding";"ENSG00000116138"
"AGMAT";"1";"AGMAT";"agmatinase [Source:HGNC Symbol;Acc:HGNC:18407]";"15571699";"15585051";"-1";"protein_coding";"ENSG00000116771"
"DDI2";"1";"DDI2";"DNA damage inducible 1 homolog 2 [Source:HGNC Symbol;Acc:HGNC:24578]";"15617458";"15669044";"1";"protein_coding";"ENSG00000197312"
"RSC1A1";"1";"RSC1A1";"regulator of solute carriers 1 [Source:HGNC Symbol;Acc:HGNC:10458]";"15659869";"15661722";"1";"protein_coding";"ENSG00000215695"
"PLEKHM2";"1";"PLEKHM2";"pleckstrin homology and RUN domain containing M2 [Source:HGNC Symbol;Acc:HGNC:29131]";"15684320";"15734769";"1";"protein_coding";"ENSG00000116786"
"SLC25A34";"1";"SLC25A34";"solute carrier family 25 member 34 [Source:HGNC Symbol;Acc:HGNC:27653]";"15736258";"15741392";"1";"protein_coding";"ENSG00000162461"
"TMEM82";"1";"TMEM82";"transmembrane protein 82 [Source:HGNC Symbol;Acc:HGNC:32350]";"15742499";"15747982";"1";"protein_coding";"ENSG00000162460"
"FBLIM1";"1";"FBLIM1";"filamin binding LIM protein 1 [Source:HGNC Symbol;Acc:HGNC:24686]";"15756607";"15786594";"1";"protein_coding";"ENSG00000162458"
"UQCRHL";"1";"UQCRHL";"ubiquinol-cytochrome c reductase hinge protein like [Source:HGNC Symbol;Acc:HGNC:51714]";"15807169";"15809348";"-1";"protein_coding";"ENSG00000233954"
"SPEN";"1";"SPEN";"spen family transcriptional repressor [Source:HGNC Symbol;Acc:HGNC:17575]";"15847707";"15940456";"1";"protein_coding";"ENSG00000065526"
"ZBTB17";"1";"ZBTB17";"zinc finger and BTB domain containing 17 [Source:HGNC Symbol;Acc:HGNC:12936]";"15941869";"15976132";"-1";"protein_coding";"ENSG00000116809"
"SRARP";"1";"C1orf64";"steroid receptor associated and regulated protein [Source:HGNC Symbol;Acc:HGNC:28339]";"16004236";"16008807";"1";"protein_coding";"ENSG00000183888"
"HSPB7";"1";"HSPB7";"heat shock protein family B (small) member 7 [Source:HGNC Symbol;Acc:HGNC:5249]";"16014028";"16019594";"-1";"protein_coding";"ENSG00000173641"
"CLCNKA";"1";"CLCNKA";"chloride voltage-gated channel Ka [Source:HGNC Symbol;Acc:HGNC:2026]";"16018875";"16034050";"1";"protein_coding";"ENSG00000186510"
"CLCNKB";"1";"CLCNKB";"chloride voltage-gated channel Kb [Source:HGNC Symbol;Acc:HGNC:2027]";"16043736";"16057308";"1";"protein_coding";"ENSG00000184908"
"FAM131C";"1";"FAM131C";"family with sequence similarity 131 member C [Source:HGNC Symbol;Acc:HGNC:26717]";"16057769";"16073651";"-1";"protein_coding";"ENSG00000185519"
"EPHA2";"1";"EPHA2";"EPH receptor A2 [Source:HGNC Symbol;Acc:HGNC:3386]";"16124337";"16156069";"-1";"protein_coding";"ENSG00000142627"
"ARHGEF19";"1";"ARHGEF19";"Rho guanine nucleotide exchange factor 19 [Source:HGNC Symbol;Acc:HGNC:26604]";"16197854";"16212652";"-1";"protein_coding";"ENSG00000142632"
"CPLANE2";"1";"RSG1";"ciliogenesis and planar polarity effector 2 [Source:HGNC Symbol;Acc:HGNC:28127]";"16231692";"16237183";"-1";"protein_coding";"ENSG00000132881"
"FBXO42";"1";"FBXO42";"F-box protein 42 [Source:HGNC Symbol;Acc:HGNC:29249]";"16246840";"16352480";"-1";"protein_coding";"ENSG00000037637"
"SZRD1";"1";"SZRD1";"SUZ RNA binding domain containing 1 [Source:HGNC Symbol;Acc:HGNC:30232]";"16352575";"16398145";"1";"protein_coding";"ENSG00000055070"
"SPATA21";"1";"SPATA21";"spermatogenesis associated 21 [Source:HGNC Symbol;Acc:HGNC:28026]";"16387117";"16437424";"-1";"protein_coding";"ENSG00000187144"
"NECAP2";"1";"NECAP2";"NECAP endocytosis associated 2 [Source:HGNC Symbol;Acc:HGNC:25528]";"16440721";"16460078";"1";"protein_coding";"ENSG00000157191"
"NBPF1";"1";"NBPF1";"NBPF member 1 [Source:HGNC Symbol;Acc:HGNC:26088]";"16562319";"16613562";"-1";"protein_coding";"ENSG00000219481"
"CROCC";"1";"CROCC";"ciliary rootlet coiled-coil, rootletin [Source:HGNC Symbol;Acc:HGNC:21299]";"16740273";"16972964";"1";"protein_coding";"ENSG00000058453"
"MFAP2";"1";"MFAP2";"microfibril associated protein 2 [Source:HGNC Symbol;Acc:HGNC:7033]";"16974502";"16980632";"-1";"protein_coding";"ENSG00000117122"
"ATP13A2";"1";"ATP13A2";"ATPase cation transporting 13A2 [Source:HGNC Symbol;Acc:HGNC:30213]";"16985958";"17011928";"-1";"protein_coding";"ENSG00000159363"
"SDHB";"1";"SDHB";"succinate dehydrogenase complex iron sulfur subunit B [Source:HGNC Symbol;Acc:HGNC:10681]";"17018722";"17054170";"-1";"protein_coding";"ENSG00000117118"
"PADI2";"1";"PADI2";"peptidyl arginine deiminase 2 [Source:HGNC Symbol;Acc:HGNC:18341]";"17066761";"17119451";"-1";"protein_coding";"ENSG00000117115"
"PADI1";"1";"PADI1";"peptidyl arginine deiminase 1 [Source:HGNC Symbol;Acc:HGNC:18367]";"17205128";"17246007";"1";"protein_coding";"ENSG00000142623"
"PADI3";"1";"PADI3";"peptidyl arginine deiminase 3 [Source:HGNC Symbol;Acc:HGNC:18337]";"17249098";"17284233";"1";"protein_coding";"ENSG00000142619"
"PADI4";"1";"PADI4";"peptidyl arginine deiminase 4 [Source:HGNC Symbol;Acc:HGNC:18368]";"17308195";"17364004";"1";"protein_coding";"ENSG00000159339"
"PADI6";"1";"PADI6";"peptidyl arginine deiminase 6 [Source:HGNC Symbol;Acc:HGNC:20449]";"17372196";"17401699";"1";"protein_coding";"ENSG00000276747"
"RCC2";"1";"RCC2";"regulator of chromosome condensation 2 [Source:HGNC Symbol;Acc:HGNC:30297]";"17406760";"17439677";"-1";"protein_coding";"ENSG00000179051"
"ARHGEF10L";"1";"ARHGEF10L";"Rho guanine nucleotide exchange factor 10 like [Source:HGNC Symbol;Acc:HGNC:25540]";"17539698";"17697874";"1";"protein_coding";"ENSG00000074964"
"ACTL8";"1";"ACTL8";"actin like 8 [Source:HGNC Symbol;Acc:HGNC:24018]";"17755333";"17827063";"1";"protein_coding";"ENSG00000117148"
"IGSF21";"1";"IGSF21";"immunoglobin superfamily member 21 [Source:HGNC Symbol;Acc:HGNC:28246]";"18107798";"18378483";"1";"protein_coding";"ENSG00000117154"
"KLHDC7A";"1";"KLHDC7A";"kelch domain containing 7A [Source:HGNC Symbol;Acc:HGNC:26791]";"18480982";"18486126";"1";"protein_coding";"ENSG00000179023"
"PAX7";"1";"PAX7";"paired box 7 [Source:HGNC Symbol;Acc:HGNC:8621]";"18630846";"18748866";"1";"protein_coding";"ENSG00000009709"
"TAS1R2";"1";"TAS1R2";"taste 1 receptor member 2 [Source:HGNC Symbol;Acc:HGNC:14905]";"18839599";"18859682";"-1";"protein_coding";"ENSG00000179002"
"ALDH4A1";"1";"ALDH4A1";"aldehyde dehydrogenase 4 family member A1 [Source:HGNC Symbol;Acc:HGNC:406]";"18871430";"18902724";"-1";"protein_coding";"ENSG00000159423"
"IFFO2";"1";"IFFO2";"intermediate filament family orphan 2 [Source:HGNC Symbol;Acc:HGNC:27006]";"18904280";"18956676";"-1";"protein_coding";"ENSG00000169991"
"UBR4";"1";"UBR4";"ubiquitin protein ligase E3 component n-recognin 4 [Source:HGNC Symbol;Acc:HGNC:30313]";"19074510";"19210266";"-1";"protein_coding";"ENSG00000127481"
"EMC1";"1";"EMC1";"ER membrane protein complex subunit 1 [Source:HGNC Symbol;Acc:HGNC:28957]";"19215660";"19251527";"-1";"protein_coding";"ENSG00000127463"
"MRTO4";"1";"MRTO4";"MRT4 homolog, ribosome maturation factor [Source:HGNC Symbol;Acc:HGNC:18477]";"19251805";"19260128";"1";"protein_coding";"ENSG00000053372"
"AKR7A3";"1";"AKR7A3";"aldo-keto reductase family 7 member A3 [Source:HGNC Symbol;Acc:HGNC:390]";"19282573";"19288770";"-1";"protein_coding";"ENSG00000162482"
"AKR7A2";"1";"AKR7A2";"aldo-keto reductase family 7 member A2 [Source:HGNC Symbol;Acc:HGNC:389]";"19303965";"19312146";"-1";"protein_coding";"ENSG00000053371"
"SLC66A1";"1";"PQLC2";"solute carrier family 66 member 1 [Source:HGNC Symbol;Acc:HGNC:26001]";"19312326";"19329300";"1";"protein_coding";"ENSG00000040487"
"CAPZB";"1";"CAPZB";"capping actin protein of muscle Z-line subunit beta [Source:HGNC Symbol;Acc:HGNC:1491]";"19338775";"19485539";"-1";"protein_coding";"ENSG00000077549"
"MICOS10";"1";"MINOS1";"mitochondrial contact site and cristae organizing system subunit 10 [Source:HGNC Symbol;Acc:HGNC:32068]";"19484403";"19629821";"1";"protein_coding";"ENSG00000173436"
"NBL1";"1";"NBL1";"NBL1, DAN family BMP antagonist [Source:HGNC Symbol;Acc:HGNC:7650]";"19596979";"19658456";"1";"protein_coding";"ENSG00000158747"
"MICOS10-NBL1";"1";"MINOS1-NBL1";"MICOS10-NBL1 readthrough [Source:HGNC Symbol;Acc:HGNC:48338]";"19597067";"19656927";"1";"protein_coding";"ENSG00000270136"
"HTR6";"1";"HTR6";"5-hydroxytryptamine receptor 6 [Source:HGNC Symbol;Acc:HGNC:5301]";"19664875";"19680966";"1";"protein_coding";"ENSG00000158748"
"TMCO4";"1";"TMCO4";"transmembrane and coiled-coil domains 4 [Source:HGNC Symbol;Acc:HGNC:27393]";"19682213";"19799945";"-1";"protein_coding";"ENSG00000162542"
"RNF186";"1";"RNF186";"ring finger protein 186 [Source:HGNC Symbol;Acc:HGNC:25978]";"19814029";"19815283";"-1";"protein_coding";"ENSG00000178828"
"OTUD3";"1";"OTUD3";"OTU deubiquitinase 3 [Source:HGNC Symbol;Acc:HGNC:29038]";"19882395";"19912945";"1";"protein_coding";"ENSG00000169914"
"PLA2G2E";"1";"PLA2G2E";"phospholipase A2 group IIE [Source:HGNC Symbol;Acc:HGNC:13414]";"19920009";"19923617";"-1";"protein_coding";"ENSG00000188784"
"PLA2G2A";"1";"PLA2G2A";"phospholipase A2 group IIA [Source:HGNC Symbol;Acc:HGNC:9031]";"19975431";"19980416";"-1";"protein_coding";"ENSG00000188257"
"PLA2G5";"1";"PLA2G5";"phospholipase A2 group V [Source:HGNC Symbol;Acc:HGNC:9038]";"20028179";"20091911";"1";"protein_coding";"ENSG00000127472"
"PLA2G2D";"1";"PLA2G2D";"phospholipase A2 group IID [Source:HGNC Symbol;Acc:HGNC:9033]";"20111939";"20119566";"-1";"protein_coding";"ENSG00000117215"
"PLA2G2F";"1";"PLA2G2F";"phospholipase A2 group IIF [Source:HGNC Symbol;Acc:HGNC:30040]";"20139326";"20150386";"1";"protein_coding";"ENSG00000158786"
"PLA2G2C";"1";"PLA2G2C";"phospholipase A2 group IIC [Source:HGNC Symbol;Acc:HGNC:9032]";"20161253";"20177424";"-1";"protein_coding";"ENSG00000187980"
"UBXN10";"1";"UBXN10";"UBX domain protein 10 [Source:HGNC Symbol;Acc:HGNC:26354]";"20186096";"20196050";"1";"protein_coding";"ENSG00000162543"
"VWA5B1";"1";"VWA5B1";"von Willebrand factor A domain containing 5B1 [Source:HGNC Symbol;Acc:HGNC:26538]";"20290919";"20354894";"1";"protein_coding";"ENSG00000158816"
"CAMK2N1";"1";"CAMK2N1";"calcium/calmodulin dependent protein kinase II inhibitor 1 [Source:HGNC Symbol;Acc:HGNC:24190]";"20482391";"20486210";"-1";"protein_coding";"ENSG00000162545"
"MUL1";"1";"MUL1";"mitochondrial E3 ubiquitin protein ligase 1 [Source:HGNC Symbol;Acc:HGNC:25762]";"20499448";"20508151";"-1";"protein_coding";"ENSG00000090432"
"FAM43B";"1";"FAM43B";"family with sequence similarity 43 member B [Source:HGNC Symbol;Acc:HGNC:31791]";"20552573";"20555020";"1";"protein_coding";"ENSG00000183114"
"CDA";"1";"CDA";"cytidine deaminase [Source:HGNC Symbol;Acc:HGNC:1712]";"20589086";"20618903";"1";"protein_coding";"ENSG00000158825"
"PINK1";"1";"PINK1";"PTEN induced kinase 1 [Source:HGNC Symbol;Acc:HGNC:14581]";"20633458";"20651511";"1";"protein_coding";"ENSG00000158828"
"DDOST";"1";"DDOST";"dolichyl-diphosphooligosaccharide--protein glycosyltransferase non-catalytic subunit [Source:HGNC Symbol;Acc:HGNC:2728]";"20651767";"20661544";"-1";"protein_coding";"ENSG00000244038"
"KIF17";"1";"KIF17";"kinesin family member 17 [Source:HGNC Symbol;Acc:HGNC:19167]";"20664014";"20718017";"-1";"protein_coding";"ENSG00000117245"
"SH2D5";"1";"SH2D5";"SH2 domain containing 5 [Source:HGNC Symbol;Acc:HGNC:28819]";"20719731";"20732837";"-1";"protein_coding";"ENSG00000189410"
"HP1BP3";"1";"HP1BP3";"heterochromatin protein 1 binding protein 3 [Source:HGNC Symbol;Acc:HGNC:24973]";"20742679";"20787323";"-1";"protein_coding";"ENSG00000127483"
"EIF4G3";"1";"EIF4G3";"eukaryotic translation initiation factor 4 gamma 3 [Source:HGNC Symbol;Acc:HGNC:3298]";"20806292";"21176888";"-1";"protein_coding";"ENSG00000075151"
"ECE1";"1";"ECE1";"endothelin converting enzyme 1 [Source:HGNC Symbol;Acc:HGNC:3146]";"21217247";"21345572";"-1";"protein_coding";"ENSG00000117298"
"NBPF3";"1";"NBPF3";"NBPF member 3 [Source:HGNC Symbol;Acc:HGNC:25076]";"21440128";"21485005";"1";"protein_coding";"ENSG00000142794"
"ALPL";"1";"ALPL";"alkaline phosphatase, biomineralization associated [Source:HGNC Symbol;Acc:HGNC:438]";"21509397";"21578410";"1";"protein_coding";"ENSG00000162551"
"RAP1GAP";"1";"RAP1GAP";"RAP1 GTPase activating protein [Source:HGNC Symbol;Acc:HGNC:9858]";"21596215";"21669363";"-1";"protein_coding";"ENSG00000076864"
"USP48";"1";"USP48";"ubiquitin specific peptidase 48 [Source:HGNC Symbol;Acc:HGNC:18533]";"21678298";"21783606";"-1";"protein_coding";"ENSG00000090686"
"LDLRAD2";"1";"LDLRAD2";"low density lipoprotein receptor class A domain containing 2 [Source:HGNC Symbol;Acc:HGNC:32071]";"21812265";"21825225";"1";"protein_coding";"ENSG00000187942"
"HSPG2";"1";"HSPG2";"heparan sulfate proteoglycan 2 [Source:HGNC Symbol;Acc:HGNC:5273]";"21822244";"21937310";"-1";"protein_coding";"ENSG00000142798"
"CELA3B";"1";"CELA3B";"chymotrypsin like elastase 3B [Source:HGNC Symbol;Acc:HGNC:15945]";"21977022";"21998642";"1";"protein_coding";"ENSG00000219073"
"CELA3A";"1";"CELA3A";"chymotrypsin like elastase 3A [Source:HGNC Symbol;Acc:HGNC:15944]";"22001657";"22012542";"1";"protein_coding";"ENSG00000142789"
"CDC42";"1";"CDC42";"cell division cycle 42 [Source:HGNC Symbol;Acc:HGNC:1736]";"22025511";"22101360";"1";"protein_coding";"ENSG00000070831"
"WNT4";"1";"WNT4";"Wnt family member 4 [Source:HGNC Symbol;Acc:HGNC:12783]";"22117313";"22143969";"-1";"protein_coding";"ENSG00000162552"
"ZBTB40";"1";"ZBTB40";"zinc finger and BTB domain containing 40 [Source:HGNC Symbol;Acc:HGNC:29045]";"22428838";"22531157";"1";"protein_coding";"ENSG00000184677"
"EPHA8";"1";"EPHA8";"EPH receptor A8 [Source:HGNC Symbol;Acc:HGNC:3391]";"22563489";"22603595";"1";"protein_coding";"ENSG00000070886"
"C1QA";"1";"C1QA";"complement C1q A chain [Source:HGNC Symbol;Acc:HGNC:1241]";"22636628";"22639678";"1";"protein_coding";"ENSG00000173372"
"C1QC";"1";"C1QC";"complement C1q C chain [Source:HGNC Symbol;Acc:HGNC:1245]";"22643633";"22648110";"1";"protein_coding";"ENSG00000159189"
"C1QB";"1";"C1QB";"complement C1q B chain [Source:HGNC Symbol;Acc:HGNC:1242]";"22652762";"22661637";"1";"protein_coding";"ENSG00000173369"
"EPHB2";"1";"EPHB2";"EPH receptor B2 [Source:HGNC Symbol;Acc:HGNC:3393]";"22710839";"22921500";"1";"protein_coding";"ENSG00000133216"
"LACTBL1";"1";"LACTBL1";"lactamase beta like 1 [Source:HGNC Symbol;Acc:HGNC:35445]";"22953043";"22965338";"-1";"protein_coding";"ENSG00000215906"
"TEX46";"1";"C1orf234";"testis expressed 46 [Source:HGNC Symbol;Acc:HGNC:44651]";"23010834";"23015852";"-1";"protein_coding";"ENSG00000227868"
"KDM1A";"1";"KDM1A";"lysine demethylase 1A [Source:HGNC Symbol;Acc:HGNC:29079]";"23019443";"23083689";"1";"protein_coding";"ENSG00000004487"
